# word	pos	level	hint	idx	— список Oxford 3000/5000, собирается npm run import:oxford
absorb	v.	B2		
abstract	adj.	B2		
accent	n.	B2		
acceptable	adj.	B2		
accidentally	adv.	B2		
accommodate	v.	B2		
accommodation	n.	B2		
accompany	v.	B2		
accomplish	v.	B2		
account	v.	B2		
accountant	n.	B2		
accuracy	n.	B2		
accurate	adj.	B2		
accurately	adv.	B2		
accuse	v.	B2		
acid	n.	B2		
acknowledge	v.	B2		
acquire	v.	B2		
acre	n.	B2		
activate	v.	B2		
actual	adj.	B2		
adapt	v.	B2		
additional	adj.	B2		
additionally	adv.	B2		
address	v.	B2		
adequate	adj.	B2		
adequately	adv.	B2		
adjust	v.	B2		
adopt	v.	B2		
advance	n., v., adj.	B2		
affair	n.	B2		
affordable	adj.	B2		
afterward	adv.	B2		
aged	adj.	B2		
agency	n.	B2		
agenda	n.	B2		
aggressive	adj.	B2		
agriculture	n.	B2		
aid	n., v.	B2		
AIDS	n.	B2		
aircraft	n.	B2		
alarm	v.	B2		
alien	n.	B2		
alongside	prep.	B2		
alter	v.	B2		
altogether	adv.	B2		
ambitious	adj.	B2		
ambulance	n.	B2		
amount	v.	B2		
amusing	adj.	B2		
analyst	n.	B2		
ancestor	n.	B2		
anger	n.	B2		
angle	n.	B2		
animation	n.	B2		
anniversary	n.	B2		
annual	adj.	B2		
annually	adv.	B2		
anticipate	v.	B2		
anxiety	n.	B2		
anxious	adj.	B2		
apology	n.	B2		
apparent	adj.	B2		
apparently	adv.	B2		
appeal	n., v.	B2		
applicant	n.	B2		
approach	n., v.	B2		
appropriate	adj.	B2		
appropriately	adv.	B2		
approval	n.	B2		
approve	v.	B2		
arise	v.	B2		
armed	adj.	B2		
arms	n.	B2		
arrow	n.	B2		
artificial	adj.	B2		
artistic	adj.	B2		
artwork	n.	B2		
ashamed	adj.	B2		
aside	adv.	B2		
aspect	n.	B2		
assess	v.	B2		
assessment	n.	B2		
asset	n.	B2		
assign	v.	B2		
assistance	n.	B2		
associate	v.	B2		
associated	adj.	B2		
association	n.	B2		
assume	v.	B2		
assumption	n.	B2		
assure	v.	B2		
astonishing	adj.	B2		
athletic	adj.	B2		
attachment	n.	B2		
attempt	n., v.	B2		
attorney	n.	B2		
audio	adj.	B2		
awareness	n.	B2		
awkward	adj.	B2		
back	v.	B2		
bacteria	n.	B2		
badge	n.	B2		
balanced	adj.	B2		
ballet	n.	B2		
balloon	n.	B2		
bar	v.	B2		
barely	adv.	B2		
bargain	n.	B2		
barrier	n.	B2		
basement	n.	B2		
basically	adv.	B2		
basket	n.	B2		
bat	n.	B2		
battle	v.	B2		
bear	v.	B2	deal with	
beat	n.	B2		
beg	v.	B2		
being	n.	B2		
beneficial	adj.	B2		
bent	adj.	B2		
beside	prep.	B2		
besides	prep., adv.	B2		
bet	v., n.	B2		
beyond	prep., adv.	B2		
bias	n.	B2		
bid	n., v.	B2		
bill	v.	B2		
biological	adj.	B2		
bitter	adj.	B2		
blame	v., n.	B2		
blanket	n.	B2		
blind	adj.	B2		
blow	n.	B2		
bold	adj.	B2		
bombing	n.	B2		
bond	n.	B2		
boost	v., n.	B2		
border	v.	B2		
bound	adj.	B2		
breast	n.	B2		
brick	n.	B2		
brief	adj.	B2		
briefly	adv.	B2		
broad	adj.	B2		
broadcast	v., n.	B2		
broadcaster	n.	B2		
broadly	adv.	B2		
buck	n.	B2		
budget	n.	B2		
bug	n.	B2		
bullet	n.	B2		
bunch	n.	B2		
burn	n.	B2		
bush	n.	B2		
but	prep.	B2		
cabin	n.	B2		
calculate	v.	B2		
canal	n.	B2		
cancel	v.	B2		
cancer	n.	B2		
candle	n.	B2		
capable	adj.	B2		
capacity	n.	B2		
capture	v., n.	B2		
carbon	n.	B2		
cast	n., v.	B2		
castle	n.	B2		
casual	adj.	B2		
catch	n.	B2		
cave	n.	B2		
certainty	n.	B2		
certificate	n.	B2		
chain	v.	B2		
chair	v.	B2		
chairman	n.	B2		
challenge	v.	B2		
challenging	adj.	B2		
championship	n.	B2		
characteristic	n., adj.	B2		
charming	adj.	B2		
chart	v.	B2		
chase	v., n.	B2		
cheek	n.	B2		
cheer	v., n.	B2		
chief	adj., n.	B2		
chop	v.	B2		
circuit	n.	B2		
circumstance	n.	B2		
cite	v.	B2		
citizen	n.	B2		
civil	adj.	B2		
civilization	n.	B2		
clarify	v.	B2		
classic	adj., n.	B2		
classify	v.	B2		
cliff	n.	B2		
clinic	n.	B2		
clip	n.	B2		
close	n.	B2		1
closely	adv.	B2		
coincidence	n.	B2		
collapse	v., n.	B2		
collector	n.	B2		
colony	n.	B2		
colorful	adj.	B2		
combination	n.	B2		
comfort	n., v.	B2		
comic	adj., n.	B2		
command	n., v.	B2		
commander	n.	B2		
commission	n., v.	B2		
commitment	n.	B2		
committee	n.	B2		
commonly	adv.	B2		
comparative	adj.	B2		
completion	n.	B2		
complex	n.	B2		
complicated	adj.	B2		
component	n.	B2		
compose	v.	B2		
composer	n.	B2		
compound	n.	B2		
comprehensive	adj.	B2		
comprise	v.	B2		
compulsory	adj.	B2		
concentration	n.	B2		
concept	n.	B2		
concern	n., v.	B2		
concerned	adj.	B2		
concrete	adj., n.	B2		
conduct	v., n.	B2		
confess	v.	B2		
confidence	n.	B2		
conflict	n., v.	B2		
confusing	adj.	B2		
confusion	n.	B2		
congress	n.	B2		
conscious	adj.	B2		
consequently	adv.	B2		
conservation	n.	B2		
conservative	adj., n.	B2		
considerable	adj.	B2		
considerably	adv.	B2		
consideration	n.	B2		
consistent	adj.	B2		
consistently	adv.	B2		
conspiracy	n.	B2		
constant	adj.	B2		
constantly	adv.	B2		
construct	v.	B2		
construction	n.	B2		
consult	v.	B2		
consultant	n.	B2		
consumption	n.	B2		
contemporary	adj.	B2		
contest	n., v.	B2		
contract	n., v.	B2		
contribute	v.	B2		
contribution	n.	B2		
controversial	adj.	B2		
controversy	n.	B2		
convenience	n.	B2		
convention	n.	B2		
conventional	adj.	B2		
convert	v.	B2		
convey	v.	B2		
convinced	adj.	B2		
convincing	adj.	B2		
cop	n.	B2		
cope	v.	B2		
core	n., adj.	B2		
corporate	adj.	B2		
corporation	n.	B2		
corridor	n.	B2		
council	n.	B2		
counter	n.	B2	long flat surface	
county	n.	B2		
courage	n.	B2		
coverage	n.	B2		
cowboy	n.	B2		
crack	v., n.	B2		
craft	n.	B2		
crash	n., v.	B2		
creation	n.	B2		
creativity	n.	B2		
creature	n.	B2		
credit	v.	B2		
crew	n.	B2		
crisis	n.	B2		
criterion	n.	B2		
critic	n.	B2		
critical	adj.	B2		
critically	adv.	B2		
criticism	n.	B2		
criticize	v.	B2		
crop	n.	B2		
crucial	adj.	B2		
cruise	n., v.	B2		
cry	n.	B2		
cue	n.	B2		
cure	v., n.	B2		
curious	adj.	B2		
current	n.	B2		
curriculum	n.	B2		
curve	n., v.	B2		
curved	adj.	B2		
cute	adj.	B2		
dairy	n., adj.	B2		
dare	v.	B2		
darkness	n.	B2		
database	n.	B2		
date	v.	B2		
deadline	n.	B2		
deadly	adj.	B2		
dealer	n.	B2		
debate	n., v.	B2		
debt	n.	B2		
decent	adj.	B2		
deck	n.	B2		
declare	v.	B2		
decline	v., n.	B2		
decorate	v.	B2		
decoration	n.	B2		
decrease	v., n.	B2		
deeply	adv.	B2		
defeat	v., n.	B2		
defend	v.	B2		
defender	n.	B2		
defense	n.	B2		
delay	v., n.	B2		
delete	v.	B2		
deliberate	adj.	B2		
deliberately	adv.	B2		
delighted	adj.	B2		
delivery	n.	B2		
demand	n., v.	B2		
democracy	n.	B2		
democratic	adj.	B2		
demonstrate	v.	B2		
demonstration	n.	B2		
deny	v.	B2		
depart	v.	B2		
dependent	adj.	B2		
deposit	n., v.	B2		
depressed	adj.	B2		
depressing	adj.	B2		
depth	n.	B2		
derive	v.	B2		
desert	v.	B2		
deserve	v.	B2		
desire	n., v.	B2		
desperate	adj.	B2		
desperately	adv.	B2		
destruction	n.	B2		
detail	v.	B2		
detailed	adj.	B2		
detect	v.	B2		
determination	n.	B2		
devote	v.	B2		
differ	v.	B2		
dig	v.	B2		
dime	n.	B2		
disability	n.	B2		
disabled	adj.	B2		
disagreement	n.	B2		
disappoint	v.	B2		
disappointment	n.	B2		
discipline	n.	B2		
discount	v.	B2		
discourage	v.	B2		
dishonest	adj.	B2		
disk	n.	B2		
dismiss	v.	B2		
disorder	n.	B2		
display	v., n.	B2		
distant	adj.	B2		
distinct	adj.	B2		
distinguish	v.	B2		
distract	v.	B2		
distribute	v.	B2		
distribution	n.	B2		
disturb	v.	B2		
dive	v., n.	B2		
diverse	adj.	B2		
diversity	n.	B2		
divide	n.	B2		
division	n.	B2		
divorce	n., v.	B2		
document	v.	B2		
domestic	adj.	B2		
dominant	adj.	B2		
dominate	v.	B2		
donation	n.	B2		
dot	n.	B2		
downward	adj., adv.	B2		
dozen	n., det.	B2		
draft	n., v.	B2		
drag	v.	B2		
dramatic	adj.	B2		
dramatically	adv.	B2		
drought	n.	B2		
dull	adj.	B2		
dump	v.	B2		
duration	n.	B2		
dynamic	adj.	B2		
eager	adj.	B2		
economics	n.	B2		
economist	n.	B2		
edit	v.	B2		
edition	n.	B2		
editorial	adj.	B2		
efficient	adj.	B2		
efficiently	adv.	B2		
elbow	n.	B2		
elderly	adj.	B2		
elect	v.	B2		
electronics	n.	B2		
elegant	adj.	B2		
elementary	adj.	B2		
eliminate	v.	B2		
elsewhere	adv.	B2		
embrace	v.	B2		
emerge	v.	B2		
emission	n.	B2		
emotional	adj.	B2		
emotionally	adv.	B2		
emphasis	n.	B2		
emphasize	v.	B2		
empire	n.	B2		
enable	v.	B2		
encounter	v., n.	B2		
engage	v.	B2		
enhance	v.	B2		
enjoyable	adj.	B2		
ensure	v.	B2		
entertaining	adj.	B2		
enthusiasm	n.	B2		
enthusiastic	adj.	B2		
entire	adj.	B2		
entirely	adv.	B2		
entrepreneur	n.	B2		
envelope	n.	B2		
equal	n.	B2		
equip	v.	B2		
equivalent	n., adj.	B2		
era	n.	B2		
erupt	v.	B2		
essentially	adv.	B2		
establish	v.	B2		
estate	n.	B2		
estimate	v., n.	B2		
ethic	n.	B2		
ethical	adj.	B2		
ethnic	adj.	B2		
evaluate	v.	B2		
evaluation	n.	B2		
even	adj.	B2		
evident	adj.	B2		
evil	adj., n.	B2		
evolution	n.	B2		
evolve	v.	B2		
examination	n.	B2		
exceed	v.	B2		
exception	n.	B2		
excessive	adj.	B2		
exclude	v.	B2		
excuse	n., v.	B2		
executive	n., adj.	B2		
exhibit	v., n.	B2		
existence	n.	B2		
exit	v.	B2		
exotic	adj.	B2		
expansion	n.	B2		
expectation	n.	B2		
expedition	n.	B2		
expense	n.	B2		
expertise	n.	B2		
exploit	v.	B2		
exploration	n.	B2		
expose	v.	B2		
exposure	n.	B2		
extend	v.	B2		
extension	n.	B2		
extensive	adj.	B2		
extensively	adv.	B2		
extent	n.	B2		
external	adj.	B2		
extract	n.	B2		
extraordinary	adj.	B2		
extreme	n.	B2		
fabric	n.	B2		
fabulous	adj.	B2		
facility	n.	B2		
faculty	n.	B2		
failed	adj.	B2		
failure	n.	B2		
faith	n.	B2		
fake	adj.	B2		
fame	n.	B2		
fantasy	n.	B2		
fare	n.	B2		
fault	n.	B2		
favor	v.	B2		
feather	n.	B2		
fee	n.	B2		
feed	n.	B2		
feedback	n.	B2		
feel	n.	B2		
fellow	adj.	B2		
figure	v.	B2		
file	v.	B2		
finance	n., v.	B2		
finding	n.	B2		
firefighter	n.	B2		
firework	n.	B2		
firm	n.	B2		
firm	adj.	B2		
firmly	adv.	B2		
fix	n.	B2		
flame	n.	B2		
flash	n., v.	B2		
flavor	n.	B2		
flexible	adj.	B2		
float	v.	B2		
fold	n.	B2		
folding	adj.	B2		
following	prep.	B2		
fond	adj.	B2		
fool	n.	B2		
forbid	v.	B2		
forecast	n., v.	B2		
forgive	v.	B2		
format	n.	B2		
formation	n.	B2		
former	adj.	B2		
formerly	adv.	B2		
fortunate	adj.	B2		
fortune	n.	B2		
forum	n.	B2		
forward	adj.	B2		
fossil	n.	B2		
found	v.	B2		
foundation	n.	B2		
founder	n.	B2		
fraction	n.	B2		
fragment	n.	B2		
framework	n.	B2		
fraud	n.	B2		
free	v.	B2		
freedom	n.	B2		
freely	adv.	B2		
frequency	n.	B2		
frequent	adj.	B2		
fuel	v.	B2		
fulfill	v.	B2		
full-time	adj./adv.	B2		
fully	adv.	B2		
function	v.	B2		
fund	n., v.	B2		
fundamental	adj.	B2		
fundamentally	adv.	B2		
funding	n.	B2		
furious	adj.	B2		
furthermore	adv.	B2		
gain	v., n.	B2		
gallon	n.	B2		
gaming	n.	B2		
gang	n.	B2		
gay	adj.	B2		
gender	n.	B2		
gene	n.	B2		
generate	v.	B2		
genetic	adj.	B2		
genius	n.	B2		
genre	n.	B2		
genuine	adj.	B2		
genuinely	adv.	B2		
gesture	n.	B2		
globalization	n.	B2		
globe	n.	B2		
golden	adj.	B2		
goodness	n.	B2		
goods	n.	B2		
gorgeous	adj.	B2		
govern	v.	B2		
governor	n.	B2		
grab	v.	B2		
grade	v.	B2		
gradually	adv.	B2		
grand	adj.	B2		
grant	v., n.	B2		
graphic	adj.	B2		
graphics	n.	B2		
greatly	adv.	B2		
greenhouse	n.	B2		
guarantee	v., n.	B2		
guideline	n.	B2		
habitat	n.	B2		
handle	v., n.	B2		
harbor	n.	B2		
harm	n., v.	B2		
harmful	adj.	B2		
headquarters	n.	B2		
heal	v.	B2		
healthcare	n.	B2		
hearing	n.	B2		
heaven	n.	B2		
heel	n.	B2		
hell	n.	B2		
helmet	n.	B2		
hence	adv.	B2		
herb	n.	B2		
hesitate	v.	B2		
hidden	adj.	B2		
high	n.	B2		
hilarious	adj.	B2		
hip	n.	B2		
hire	n.	B2		
historian	n.	B2		
hold	n.	B2		
hollow	adj.	B2		
holy	adj.	B2		
homeless	adj.	B2		
honesty	n.	B2		
honey	n.	B2		
honor	n., v.	B2		
hook	n.	B2		
hopefully	adv.	B2		
host	v.	B2		
house	v.	B2		
household	n.	B2		
housing	n.	B2		
humor	n.	B2		
humorous	adj.	B2		
hunger	n.	B2		
hunt	n.	B2		
hunting	n.	B2		
hurt	n.	B2		
hypothesis	n.	B2		
icon	n.	B2		
ID	n.	B2		
ideal	n.	B2		
identical	adj.	B2		
illusion	n.	B2		
illustrate	v.	B2		
illustration	n.	B2		
imagination	n.	B2		
immigration	n.	B2		
immune	adj.	B2		
impatient	adj.	B2		
implement	v.	B2		
implication	n.	B2		
imply	v.	B2		
impose	v.	B2		
impress	v.	B2		
impressed	adj.	B2		
incentive	n.	B2		
inch	n.	B2		
incident	n.	B2		
income	n.	B2		
incorporate	v.	B2		
incorrect	adj.	B2		
increasingly	adv.	B2		
independence	n.	B2		
index	n.	B2		
indication	n.	B2		
industrial	adj.	B2		
inevitable	adj.	B2		
inevitably	adv.	B2		
infection	n.	B2		
infer	v.	B2		
inflation	n.	B2		
info	n.	B2		
inform	v.	B2		
infrastructure	n.	B2		
inhabitant	n.	B2		
inherit	v.	B2		
initial	adj.	B2		
initially	adv.	B2		
initiative	n.	B2		
ink	n.	B2		
inner	adj.	B2		
innovation	n.	B2		
innovative	adj.	B2		
input	n.	B2		
inquiry	n.	B2		
insert	v.	B2		
insight	n.	B2		
insist	v.	B2		
inspector	n.	B2		
inspire	v.	B2		
install	v.	B2		
installation	n.	B2		
instance	n.	B2		
instant	adj.	B2		
instantly	adv.	B2		
institute	n.	B2		
institution	n.	B2		
insurance	n.	B2		
integrate	v.	B2		
intellectual	adj.	B2		
intended	adj.	B2		
intense	adj.	B2		
interact	v.	B2		
interaction	n.	B2		
internal	adj.	B2		
interpret	v.	B2		
interpretation	n.	B2		
interrupt	v.	B2		
interval	n.	B2		
invade	v.	B2		
invasion	n.	B2		
investigation	n.	B2		
investment	n.	B2		
investor	n.	B2		
isolate	v.	B2		
isolated	adj.	B2		
issue	v.	B2		
jail	n., v.	B2		
jet	n.	B2		
joint	adj., n.	B2		
journalism	n.	B2		
joy	n.	B2		
judgment	n.	B2		
junior	adj.	B2		
jury	n.	B2		
justice	n.	B2		
justify	v.	B2		
kindergarten	n.	B2		
kit	n.	B2		
labor	n.	B2		
ladder	n.	B2		
landing	n.	B2		
landscape	n.	B2		
lane	n.	B2		
largely	adv.	B2		
lately	adv.	B2		
latest	n.	B2		
launch	v., n.	B2		
leadership	n.	B2		
league	n.	B2		
lean	v.	B2		
leave	n.	B2		
legend	n.	B2		
lens	n.	B2		
level	v.	B2		
license	n.	B2		
lifetime	n.	B2		
lighting	n.	B2		
likewise	adv.	B2		
limitation	n.	B2		
limited	adj.	B2		
line	v.	B2		
literally	adv.	B2		
literary	adj.	B2		
litter	n.	B2		
lively	adj.	B2		
load	n., v.	B2		
loan	n.	B2		
logical	adj.	B2		
logo	n.	B2		
long-term	adj., adv.	B2		
loose	adj.	B2		
lord	n.	B2		
lottery	n.	B2		
low	n.	B2		
lower	v.	B2		
loyal	adj.	B2		
lung	n.	B2		
lyric	n.	B2		
maintain	v.	B2		
major	n.	B2		
majority	n.	B2		
make	n.	B2		
makeup	n.	B2		
making	n.	B2		
manufacture	v.	B2		
manufacturing	n.	B2		
map	v.	B2		
marathon	n.	B2		
margin	n.	B2		
marker	n.	B2		
martial	adj.	B2		
mass	n., adj.	B2		
massive	adj.	B2		
master	n., v.	B2		
matching	adj.	B2		
mate	n., v.	B2		
material	adj.	B2		
maximum	adj., n.	B2		
means	n.	B2		
measurement	n.	B2		
mechanic	n.	B2		
mechanical	adj.	B2		
mechanism	n.	B2		
medal	n.	B2		
medication	n.	B2		
medium	n.	B2		
melt	v.	B2		
membership	n.	B2		
memorable	adj.	B2		
metaphor	n.	B2		
military	adj., n.	B2		
miner	n.	B2		
mineral	n.	B2		
minimum	adj., n.	B2		
minister	n.	B2		
minor	adj.	B2		
minority	n.	B2		
miserable	adj.	B2		
mission	n.	B2		
mistake	v.	B2		
mixed	adj.	B2		
mode	n.	B2		
model	v.	B2		
modest	adj.	B2		
modify	v.	B2		
monitor	n., v.	B2		
monster	n.	B2		
monthly	adj.	B2		
monument	n.	B2		
moral	adj., n.	B2		
moreover	adv.	B2		
mortgage	n.	B2		
mosque	n.	B2		
mosquito	n.	B2		
motion	n.	B2		
motivate	v.	B2		
motivation	n.	B2		
motor	n., adj.	B2		
mount	v.	B2		
moving	adj.	B2		
multiple	adj.	B2		
multiply	v.	B2		
mysterious	adj.	B2		
myth	n.	B2		
naked	adj.	B2		
narrow	v.	B2		
nasty	adj.	B2		
national	n.	B2		
navigation	n.	B2		
nearby	adj., adv.	B2		
necessity	n.	B2		
negative	n.	B2		
negotiate	v.	B2		
negotiation	n.	B2		
nerve	n.	B2		
neutral	adj.	B2		
nevertheless	adv.	B2		
newly	adv.	B2		
nickel	n.	B2		
nightmare	n.	B2		
norm	n.	B2		
notebook	n.	B2		
notion	n.	B2		
novelist	n.	B2		
nowadays	adv.	B2		
numerous	adj.	B2		
nursing	adj.	B2		
nutrition	n.	B2		
obesity	n.	B2		
obey	v.	B2		
object	v.	B2		
objective	n., adj.	B2		
obligation	n.	B2		
observation	n.	B2		
observe	v.	B2		
observer	n.	B2		
obstacle	n.	B2		
obtain	v.	B2		
occasionally	adv.	B2		
occupation	n.	B2		
occupy	v.	B2		
offend	v.	B2		
offender	n.	B2		
offense	n.	B2		
offensive	adj.	B2		
official	n.	B2		
ongoing	adj.	B2		
opening	n.	B2		
openly	adv.	B2		
opera	n.	B2		
operate	v.	B2		
operator	n.	B2		
opponent	n.	B2		
oppose	v.	B2		
opposed	adj.	B2		
opposition	n.	B2		
optimistic	adj.	B2		
orchestra	n.	B2		
organ	n.	B2		
organic	adj.	B2		
origin	n.	B2		
otherwise	adv.	B2		
outcome	n.	B2		
outer	adj.	B2		
outfit	n.	B2		
outline	n., v.	B2		
output	n.	B2		
outstanding	adj.	B2		
overall	adj., adv.	B2		
overcome	v.	B2		
overnight	adv.	B2		
owe	v.	B2		
ownership	n.	B2		
oxygen	n.	B2		
pace	n., v.	B2		
package	v.	B2		
packet	n.	B2		
palm	n.	B2		
panel	n.	B2		
panic	n.	B2		
parade	n.	B2		
parallel	adj., n.	B2		
part-time	adj./adv.	B2		
participant	n.	B2		
participation	n.	B2		
partly	adv.	B2		
partnership	n.	B2		
passage	n.	B2		
passionate	adj.	B2		
password	n.	B2		
patch	n.	B2		
patience	n.	B2		
patient	adj.	B2		
pause	v., n.	B2		
peer	n.	B2		
penalty	n.	B2		
perceive	v.	B2		
perception	n.	B2		
permanent	adj.	B2		
permanently	adv.	B2		
permit	v., n.	B2		
perspective	n.	B2		
pharmacy	n.	B2		
phase	n.	B2		
phenomenon	n.	B2		
philosophy	n.	B2		
physician	n.	B2		
pick	n.	B2		
picture	v.	B2		
pile	n., v.	B2		
pill	n.	B2		
pitch	n.	B2		
pity	n.	B2		
placement	n.	B2		
plain	adj.	B2		
plot	v.	B2		
plus	adj., n., conj.	B2		1
pointed	adj.	B2		
popularity	n.	B2		
portion	n.	B2		
pose	v.	B2		
position	v.	B2		
positive	n.	B2		
possess	v.	B2		
potential	adj., n.	B2		
potentially	adv.	B2		
power	v.	B2		
praise	n., v.	B2		
precede	v.	B2		
precious	adj.	B2		
precise	adj.	B2		
precisely	adv.	B2		
predictable	adj.	B2		
preference	n.	B2		
pregnant	adj.	B2		
preparation	n.	B2		
presence	n.	B2		
preserve	v.	B2		
presidential	adj.	B2		
price	v.	B2		
pride	n.	B2		
primarily	adv.	B2		
prime	adj.	B2		
principal	adj.	B2		
principle	n.	B2		
print	n.	B2		
prior	adj.	B2		
priority	n.	B2		
privacy	n.	B2		
probability	n.	B2		
probable	adj.	B2		
procedure	n.	B2		
proceed	v.	B2		
process	v.	B2		
produce	n.	B2		
professional	n.	B2		
programming	n.	B2		
progress	v.	B2		
progressive	adj.	B2		
prohibit	v.	B2		
project	v.	B2		
promising	adj.	B2		
promotion	n.	B2		
prompt	v.	B2		
proof	n.	B2		
proportion	n.	B2		
proposal	n.	B2		
propose	v.	B2		
prospect	n.	B2		
protection	n.	B2		
protein	n.	B2		
protester	n.	B2		
psychological	adj.	B2		
psychologist	n.	B2		
psychology	n.	B2		
publication	n.	B2		
publicity	n.	B2		
publishing	n.	B2		
punk	n.	B2		
purchase	n., v.	B2		
pure	adj.	B2		
purely	adv.	B2		
pursue	v.	B2		
pursuit	n.	B2		
puzzle	n.	B2		
questionnaire	n.	B2		
racial	adj.	B2		
racism	n.	B2		
racist	adj., n.	B2		
radiation	n.	B2		
rail	n.	B2		
random	adj.	B2		
range	v.	B2		
rank	n., v.	B2		
rapid	adj.	B2		
rapidly	adv.	B2		
rat	n.	B2		
rate	v.	B2		
rating	n.	B2		
raw	adj.	B2		
reach	n.	B2		
realistic	adj.	B2		
reasonable	adj.	B2		
reasonably	adv.	B2		
rebuild	v.	B2		
recall	v.	B2		
receiver	n.	B2		
recession	n.	B2		
reckon	v.	B2		
recognition	n.	B2		
recover	v.	B2		
recovery	n.	B2		
recruit	v., n.	B2		
reduction	n.	B2		
referee	n.	B2		
refugee	n.	B2		
regard	v., n.	B2		
regional	adj.	B2		
register	v., n.	B2		
registration	n.	B2		
regret	v., n.	B2		
regulate	v.	B2		
regulation	n.	B2		
reinforce	v.	B2		
relatively	adv.	B2		
relevant	adj.	B2		
relief	n.	B2		
relieve	v.	B2		
relieved	adj.	B2		
rely	v.	B2		
remark	n., v.	B2		
remarkable	adj.	B2		
remarkably	adv.	B2		
rental	n.	B2		
reporting	n.	B2		
representative	n., adj.	B2		
reputation	n.	B2		
requirement	n.	B2		
rescue	v., n.	B2		
reserve	n., v.	B2		
resident	n., adj.	B2		
resign	v.	B2		
resist	v.	B2		
resolution	n.	B2		
resolve	v.	B2		
resort	n.	B2		
restore	v.	B2		
restrict	v.	B2		
restriction	n.	B2		
résumé	n.	B2		
retail	n.	B2		
retain	v.	B2		
retirement	n.	B2		
reveal	v.	B2		
revenue	n.	B2		
revision	n.	B2		
revolution	n.	B2		
reward	n., v.	B2		
rhythm	n.	B2		
rid	v.	B2		
ridiculous	adj.	B2		
rise	n.	B2		
risky	adj.	B2		
rival	n., adj.	B2		
rob	v.	B2		
robbery	n.	B2		
rocket	n.	B2		
romance	n.	B2		
root	n.	B2		
rose	n.	B2		
roughly	adv.	B2		
round	n.	B2		
routine	adj.	B2		
rub	v.	B2		
rubber	n., adj.	B2		
ruin	v., n.	B2		
rural	adj.	B2		
rush	v., n.	B2		
sample	v.	B2		
satellite	n.	B2		
satisfaction	n.	B2		
satisfied	adj.	B2		
satisfy	v.	B2		
saving	n.	B2		
scale	n.	B2		
scandal	n.	B2		
scare	v., n.	B2		
scenario	n.	B2		
schedule	v.	B2		
scholar	n.	B2		
scholarship	n.	B2		
scratch	v., n.	B2		
scream	v., n.	B2		
screen	v.	B2		
screening	n.	B2		
seat	v.	B2		
sector	n.	B2		
secure	v., adj.	B2		
seek	v.	B2		
seeker	n.	B2		
select	v.	B2		
selection	n.	B2		
self	n.	B2		
seminar	n.	B2		
senate	n.	B2		
senator	n.	B2		
senior	adj.	B2		
sense	v.	B2		
sensitive	adj.	B2		
sentence	v.	B2		
sequence	n.	B2		
session	n.	B2		
settle	v.	B2		
settler	n.	B2		
severe	adj.	B2		
severely	adv.	B2		
sexy	adj.	B2		
shade	n.	B2		
shadow	n.	B2		
shall	modal v.	B2		
shallow	adj.	B2		
shame	n.	B2		
shape	v.	B2		
shaped	adj.	B2		
shelter	n., v.	B2		
shift	v.	B2		
ship	v.	B2		
shock	n., v.	B2		
shocked	adj.	B2		
shocking	adj.	B2		
shooting	n.	B2		
shore	n.	B2		
short-term	adj.	B2		
shortage	n.	B2		
shortly	adv.	B2		
shot	n.	B2		
sibling	n.	B2		
sidewalk	n.	B2		
signature	n.	B2		
significance	n.	B2		
significant	adj.	B2		
significantly	adv.	B2		
silence	n.	B2		
silk	n.	B2		
sincere	adj.	B2		
skilled	adj.	B2		
skull	n.	B2		
slide	v., n.	B2		
slight	adj.	B2		
slip	v.	B2		
slogan	n.	B2		
slope	n., v.	B2		
so-called	adj.	B2		
solar	adj.	B2		
somehow	adv.	B2		
sometime	adv.	B2		
somewhat	adv.	B2		
sophisticated	adj.	B2		
soul	n.	B2		
spare	adj.	B2		
specialist	n., adj.	B2		
specialize	v.	B2		
species	n.	B2		
specify	v.	B2		
spectacular	adj.	B2		
spectator	n.	B2		
speculate	v.	B2		
speculation	n.	B2		
speed	v.	B2		
spice	n.	B2		
spill	v.	B2		
spiritual	adj.	B2		
spite	n.	B2		
split	v., n.	B2		
spoil	v.	B2		
spokesman	n.	B2		
spokesperson	n.	B2		
spokeswoman	n.	B2		
sponsor	v., n.	B2		
sponsorship	n.	B2		
spot	v.	B2		
spread	n.	B2		
stable	adj.	B2		
stage	v.	B2		
stall	n.	B2		
stance	n.	B2		
stand	n.	B2		
stare	v.	B2		
starve	v.	B2		
status	n.	B2		
steadily	adv.	B2		
steady	adj.	B2		
steam	n.	B2		
steel	n.	B2		
steep	adj.	B2		
step	v.	B2		
sticky	adj.	B2		
stiff	adj.	B2		
stimulate	v.	B2		
stock	n.	B2		
stream	n.	B2		
strengthen	v.	B2		
stretch	v., n.	B2		
strict	adj.	B2		
strictly	adv.	B2		
strike	v., n.	B2		
stroke	n.	B2		
structure	v.	B2		
struggle	v., n.	B2		
stuff	v.	B2		
stunning	adj.	B2		
subject	adj.	B2		
submit	v.	B2		
subsequent	adj.	B2		
subsequently	adv.	B2		
suburb	n.	B2		
suffering	n.	B2		
sufficient	adj.	B2		
sufficiently	adv.	B2		
sum	n., v.	B2		
super	adj.	B2		
surgeon	n.	B2		
surgery	n.	B2		
surround	v.	B2		
surrounding	adj.	B2		
survey	v.	B2		
